1.0948375,0.8951708333333334
1.178735762517361,0.7813974319618056
1.250856505394638,0.6598165803333131
1.3104791233730464,0.5316430722121666
1.3570078881283765,0.39815757288049747
1.389977900579838,0.2606938231744991
1.4090597359984454,0.12062531320833597
1.414062735502652,-0.020648441062745465
1.4049369110537726,-0.16171588132028428
1.3817734449171581,-0.30116751068339
1.344803778598701,-0.43760997691216386
1.2943973003597207,-0.5696799942992772
1.2310576544157956,-0.6960579651470025
1.1554177086967676,-0.8154811647286325
1.0682332314483283,-0.9267563579947363
0.9703753398564099,-1.0287717219625123
0.8628217961451198,-1.1205079546638728
0.7466472381146015,-1.2010484596555189
0.6230124417319114,-1.269588504330931
0.4931527230593878,-1.3254432605276134
0.35836559540443025,-1.3680546470906565
0.21999780501617175,-1.3969969060241083
0.07943187486387163,-1.4119808565152108
-0.06192770905307102,-1.41285678432678
-0.2026685308418836,-1.3996159376879493
-0.34138435708573295,-1.3723906147368685
-0.47668918743968947,-1.3314528416416866
-0.6072311030646671,-1.2772116546075893
-0.7317057745305976,-1.2102090129271563
-0.8488694942225663,-1.1311143839094364
-0.9575516030346382,-1.0407180537932694
-1.0566661871881724,-0.9399232314799025
-1.1452229283040884,-0.8297370239816816
-1.2223369983189405,-0.7112603737570149
-1.2872379003782475,-0.5856770584742795
-1.3392771673719568,-0.4542418631152234
-1.3779348411909642,-0.3182680425981099
-1.4028246679662257,-0.1791142001897323
-1.4136979573814528,-0.038170712812656216
-1.410446067498498,0.10315416111868539
-1.393101490267938,0.24344835252736333
-1.3618375268788259,0.3813100905779445
-1.316966556191429,0.515361908683835
-1.2589369135541864,0.644264407674813
-1.1883284111906864,0.7667296386079638
-1.105846544915418,0.8815339715056217
-1.0123154450628002,0.9875303214403641
-0.9086696420613777,1.0836596098082711
-0.7959447289287203,1.168961346273398
-0.675267013984153,1.242583225652358
-0.5478422671658301,1.3037896438502876
-0.4149436723950604,1.3519690477599409
-0.277899106363686,1.3866400456862804
-0.13807787085046375,1.4074562172433474
0.003122988867454185,1.414209574664607
0.14429264280625378,1.4068326409425775
0.2840205727990015,1.385399124033711
0.4209106659034253,1.3501231803921254
0.5535951638774966,1.3013572751907245
0.6807483293444994,1.2395886606096473
0.8010996921000122,1.1654345073797925
0.9134467432083118,1.0796357382253563
1.0166669500531982,0.983049624819509
1.1097289722930384,0.8766412222218706
1.1917029666541077,0.7614737263819321
1.2617698776003277,0.638697851052914
1.3192296210502652,0.5095403302582627
1.3635080793725516,0.37529166119016266
1.3941628377681707,0.23729321000877374
1.4108876047236965,0.09692380937658251
1.41351527236786,-0.04441401835934369
1.4020195861534477,-0.1853080746840148
1.3765154071816685,-0.3243505951118918
1.337257564547953,-0.4601523150807819
1.2846383091761675,-0.5913563510007281
1.2191833945816688,-0.7166517577632744
1.141546823722871,-0.8347866272491853
1.0525043144289785,-0.9445805969588862
0.9529455486950816,-1.0449366437837388
0.8438652832869825,-1.1348520450788948
0.7263534104755183,-1.2134283975185052
0.6015840682100869,-1.2798805936283748
0.47080390853875465,-1.33354466630568
0.3353196414928294,-1.373884422946047
0.1964849788930911,-1.4004968028921132
0.05568710853064174,-1.4131159046738249
-0.08566716613232944,-1.411615642801701
-0.22616548225456318,-1.3960110075673267
-0.3644040294549379,-1.3664579152636076
-0.4990015761982694,-1.3232516503213518
-0.6286132705809272,-1.2668239149278275
-0.7519440776236114,-1.1977385156065048
-0.8677617188105329,-1.1166857298561967
-0.9749089845876189,-1.0244754091362054
-1.0723152967975478,-0.9220288871100651
-1.159007405523785,-0.8103697739979226
-1.2341191134644816,-0.6906137290172002
-1.2968999306736824,-0.563957313101781
-1.3467225731946861,-0.4316660332794874
-1.3830892306618365,-0.29506169816429245
-1.405636540247057,-0.15550921090280664
